city_id lat lon population
49 50.18268585205078 12.550263404846191 4619 
50 49.43087387084961 15.223234176635742 16105 
51 49.84115219116211 13.357365608215332 4237 
52 49.86930847167969 15.58039665222168 2957 
53 49.92124557495117 15.813254356384277 3342 
54 49.84342575073242 15.996192932128906 3911 
55 49.847354888916016 15.657111167907715 977 
56 49.88825225830078 15.5314359664917 1686 
57 49.893409729003906 16.028425216674805 1517 
58 49.76256561279297 15.907339096069336 9955 
59 49.947044372558594 15.664658546447754 4463 
60 49.95114517211914 15.794755935668945 23002 
61 49.901893615722656 15.934025764465332 2618 
62 50.06631851196289 15.852636337280273 2317 
63 50.03943634033203 15.560698509216309 8199 
64 50.03858184814453 15.779135704040527 91727 
65 50.076416015625 15.679807662963867 3096 
66 50.066280364990234 15.985851287841797 4550 
67 50.03486633300781 15.41842269897461 3190 
68 50.200782775878906 15.993086814880371 4667 
69 50.2995719909668 15.864590644836426 2957 
70 50.24177169799805 15.490769386291504 6380 
71 50.20920944213867 15.832751274108887 92939 
72 50.154396057128906 15.460338592529297 4779 
73 49.668006896972656 15.40393352508545 6138 
74 49.576839447021484 15.738546371459961 4015 
75 49.6954345703125 15.277670860290527 5741 
76 49.607078552246094 15.579488754272461 23101 
77 49.816009521484375 15.477276802062988 2640 
78 49.72020721435547 15.670443534851074 9290 
79 49.56290054321289 15.939192771911621 20994 
80 49.355499267578125 16.012149810791016 11536 
81 49.28836441040039 16.22712516784668 5171 
82 49.711181640625 16.03158187866211 1385 
83 49.56169128417969 16.074419021606445 10063 
84 49.52288055419922 16.26133155822754 7793 
85 49.29119110107422 15.483006477355957 5770 
86 49.18476486206055 15.45247745513916 5337 
87 49.48733901977539 15.718851089477539 5149 
88 49.30680465698242 15.676687240600586 3745 
89 49.75620651245117 16.46889877319336 16610 
90 49.71491241455078 16.2653865814209 8669 
91 49.758155822753906 16.664146423339844 10196 
92 49.87255096435547 16.310123443603516 9317 
93 49.6447639465332 16.517412185668945 1379 
94 50.087440490722656 16.46489906311035 6153 
95 49.90216064453125 16.44720458984375 14464 
96 50.04029083251953 16.7426815032959 2542 
97 49.973758697509766 16.394168853759766 11081 
98 49.95347213745117 16.161645889282227 11711 
99 50.036094665527344 16.498600006103516 3934 
100 49.912437438964844 16.611854553222656 9990 
101 50.08426284790039 16.760358810424805 3837 
102 50.0296516418457 16.60016632080078 3119 
103 50.00187301635742 16.222978591918945 8584 
104 50.00194549560547 16.2852783203125 1438 
105 49.25318145751953 15.188238143920898 2937 
106 49.51123046875 15.178364753723145 1008 
107 49.372589111328125 14.959982872009277 1731 
108 49.26025390625 15.240405082702637 2563 
109 49.47071838378906 15.003612518310547 4823 
110 49.30311965942383 15.075490951538086 3735 
111 49.54188537597656 15.358671188354492 10835 
112 49.21519088745117 15.881608963012695 36050 
113 49.20737838745117 16.157798767089844 4887 
114 49.0523567199707 15.808594703674316 7397 
115 49.01925277709961 15.569886207580566 4034 
116 49.0943489074707 15.893258094787598 4175 
117 50.39461135864258 16.043569564819336 5008 
118 50.476505279541016 16.092620849609375 6817 
119 50.59391403198242 16.170774459838867 986 
120 50.536869049072266 16.233505249023438 3875 
121 50.41670227050781 16.16228675842285 20011 
122 50.344207763671875 16.15130043029785 7877 
123 50.355506896972656 15.918572425842285 9546 
124 50.4799690246582 16.18202018737793 5147 
125 50.58530044555664 16.332454681396484 6824 
126 50.4947624206543 15.51498031616211 7969 
127 50.43704605102539 15.351653099060059 15485 
128 50.36653518676758 15.632173538208008 8753 
129 50.658565521240234 15.908026695251465 3400 
130 50.51253128051758 16.01542854309082 5556 
131 50.62714385986328 15.609578132629395 12599 
132 50.56088638305664 15.913049697875977 18588 
133 50.505531311035156 16.0711669921875 3053 
134 50.540931701660156 15.723284721374512 4886 
135 50.43199157714844 15.813971519470215 14938 
136 50.16310501098633 16.274837493896484 10393 
137 50.26769256591797 16.11451530456543 2836 
138 50.12283706665039 16.21359634399414 5836 
139 50.151363372802734 16.07769775390625 5456 
140 50.29210662841797 16.160545349121094 6675 
141 50.09780502319336 16.093250274658203 2081 
142 50.203006744384766 16.238327026367188 1801 
143 50.68558883666992 15.401524543762207 927 
144 50.587406158447266 15.157418251037598 14334 
145 50.60224914550781 15.335260391235352 8826 
146 50.72799301147461 15.463350296020508 2 537 
147 50.60917663574219 15.506474494934082 5616 
148 50.77200698852539 15.431543350219727 1301 
149 50.925472259521484 15.229974746704102 3624 
150 50.770263671875 15.058394432067871 104802 
151 50.76575469970703 14.761432647705078 2857 
152 50.66564178466797 15.090129852294922 2346 
153 50.81719207763672 14.968781471252441 4894 
154 50.64306640625 15.253985404968262 5331 
155 50.73794174194336 15.303799629211426 6768 
156 50.724090576171875 15.171095848083496 42108 
157 50.686546325683594 14.537297248840332 38438 
158 50.7029914855957 14.80096435546875 4028 
159 50.757877349853516 14.555495262145996 11693 
160 50.65892791748047 14.724434852600098 6647 
161 50.773590087890625 14.472867965698242 3649 
162 50.56428146362305 14.655340194702148 4076 
163 50.776676177978516 14.632974624633789 3867 
164 50.66033172607422 14.038135528564453 92716 
165 50.69999313354492 13.939752578735352 3899 
166 50.640663146972656 13.824445724487305 49731 
167 50.62308120727539 13.686148643493652 5022 
168 50.68470001220703 13.857751846313477 3288 
169 50.659088134765625 13.725529670715332 1869 
170 50.60403060913086 13.746146202087402 8780 
171 50.68130111694336 13.78877067565918 3675 
172 50.548606872558594 13.774662017822266 15886 
173 50.503273010253906 13.636112213134766 66034 
174 50.6009521484375 13.611048698425293 18224 
175 50.32744216918945 13.545951843261719 19266 
176 50.36005401611328 13.70284652709961 3835 
177 50.22922134399414 13.411358833312988 5159 
178 50.35729217529297 13.796919822692871 19453 
179 50.376197814941406 13.271036148071289 16975 
180 50.50006103515625 13.447627067565918 20239 
181 50.46064376831055 13.417832374572754 48635 
182 51.00321578979492 14.453032493591309 4442 
183 50.79941177368164 14.416559219360352 4315 
184 50.91242599487305 14.619405746459961 15808 
185 50.95177459716797 14.556931495666504 10193 
186 50.91456604003906 14.506261825561523 3288 
187 50.7610969543457 14.104198455810547 3705 
188 50.995140075683594 14.569096565246582 3473 
189 50.78242111206055 14.2147216796875 32743 
190 50.74134063720703 14.31120491027832 3991 
191 50.452964782714844 14.37465763092041 8194 
192 50.58474349975586 14.343324661254883 1558 
193 50.47632598876953 13.990047454833984 1333 
194 50.51071548461914 14.149717330932617 2812 
195 50.4255485534668 14.261691093444824 12253 
196 50.51530456542969 14.050970077514648 9312 
197 50.534080505371094 14.13179874420166 24879 
198 49.29841995239258 17.392980575561523 26954 
199 49.317161560058594 17.463699340820312 7151 
200 49.333717346191406 17.57867431640625 10669 
201 49.35670852661133 17.364469528198242 5020 
202 49.399452209472656 17.673791885375977 6971 
203 49.009971618652344 17.581951141357422 3030 
204 48.985557556152344 17.38984489440918 3959 
205 49.02531433105469 17.64644432067871 14597 
206 48.97627258300781 17.644906997680664 3236 
207 49.041961669921875 17.46622085571289 5152 
208 48.98832702636719 17.526891708374023 4360 
209 48.968421936035156 17.58536148071289 3016 
210 49.03891372680664 17.814834594726562 3949 
211 49.466102600097656 18.092283248901367 5365 
212 49.3389778137207 17.996152877807617 28785 
213 49.47160720825195 17.971593856811523 25413 
214 49.458797454833984 18.14298439025879 17845 
215 49.22676467895508 17.6667423248291 74935 
216 49.223140716552734 17.854507446289062 4352 
217 49.14090347290039 18.0075626373291 4576 
218 49.088958740234375 17.874807357788086 5473 
219 49.17158889770508 17.511371612548828 7607 
220 49.0997314453125 17.757699966430664 4877 
221 49.28520584106445 17.68346405029297 3140 
222 49.98211669921875 12.863158226013184 2255 
223 50.220802307128906 12.346660614013672 1969 
224 49.97395324707031 12.70331859588623 14527 
225 50.12237548828125 12.348852157592773 4155 
226 50.079349517822266 12.370352745056152 31634 
227 50.22162628173828 12.18958854675293 11632 
228 50.060760498046875 12.984992027282715 3090 
229 50.306190490722656 12.93900203704834 16885 
230 50.27091598510742 12.784217834472656 3651 
231 50.32478713989258 12.733296394348145 7550 
232 50.230613708496094 12.869986534118652 48479 
233 50.18156433105469 12.640034675598145 24916 
234 50.305870056152344 12.561077117919922 3381 
235 50.18600082397461 12.754046440124512 3026 
236 50.11829376220703 12.531106948852539 4936 
237 50.32398986816406 12.517400741577148 6869 
238 50.13907241821289 12.807787895202637 5972 
239 50.23906707763672 12.748908042907715 14485 
240 48.974735260009766 14.474285125732422 94463 
241 49.066349029541016 14.366077423095703 3517 
242 49.22342300415039 14.421124458312988 8006 
243 48.99360656738281 14.541162490844727 2575 
244 48.789669036865234 14.778390884399414 2524 
245 49.01587677001953 14.608335494995117 2894 
246 49.052249908447266 14.434269905090332 5305 
247 48.899871826171875 14.641963005065918 4147 
248 48.81065368652344 14.315058708190918 13028 
249 48.77424621582031 14.286160469055176 3619 
250 48.61542510986328 14.312037467956543 2569 
251 48.829254150390625 14.463506698608398 3869 
252 48.65473556518555 14.36664867401123 353 
253 48.7389030456543 14.493718147277832 7078 
254 48.767337799072266 14.03219223022461 2098 
255 49.004032135009766 14.77144718170166 7317 
256 48.88808822631836 14.874687194824219 3559 
257 49.06970977783203 14.905513763427734 842 
258 49.15846252441406 15.19933795928955 1417 
259 48.99753189086914 15.351537704467773 2427 
260 49.239349365234375 15.072602272033691 2272 
261 49.01934051513672 15.102938652038574 3309 
262 49.08152770996094 14.718141555786133 1802 
263 49.184776306152344 14.853154182434082 2203 
264 49.144325256347656 15.0033540725708 21460 
265 49.26517868041992 14.923835754394531 758 
266 49.081809997558594 15.437215805053711 7351 
267 49.308990478515625 14.1477689743042 30119 
268 49.20001983642578 14.215964317321777 4870 
269 49.51555252075195 14.035819053649902 1595 
270 49.42902755737305 14.036861419677734 1231 
271 49.45030212402344 14.359515190124512 8380 
272 48.90959930419922 13.888397216796875 3792 
273 49.08134841918945 13.958417892456055 1710 
274 49.05270004272461 13.774197578430176 7383 
275 49.01311111450195 13.997748374938965 10917 
276 49.049381256103516 14.196252822875977 2596 
277 49.05495834350586 13.98697280883789 1436 
278 49.16635513305664 13.8865966796875 3044 
279 49.14786911010742 14.175464630126953 6876 
280 49.26127624511719 13.902503967285156 22888 
281 49.37685775756836 13.93940544128418 1254 
282 49.12152099609375 14.078603744506836 1597 
283 49.42512512207031 13.882597923278809 6634 
284 49.186851501464844 14.698983192443848 6397 
285 49.414154052734375 14.658723831176758 34467 
286 49.25940704345703 14.719330787658691 6990 
287 49.385414123535156 14.684520721435547 7233 
288 49.351051330566406 14.704719543457031 4041 
289 49.53321075439453 14.808868408203125 2690 
290 49.485530853271484 14.527599334716797 2010 
291 49.406768798828125 14.8112154006958 2471 
292 49.295379638671875 14.468839645385742 5125 
293 50.263763427734375 17.39536476135254 4070 
294 50.372432708740234 17.18612289428711 1424 
295 50.229637145996094 17.204601287841797 10838 
296 49.68496322631836 17.21689224243164 2559 
297 49.730712890625 17.298847198486328 13579 
298 49.594757080078125 17.365442276000977 3099 
299 49.771183013916016 17.121395111083984 11077 
300 49.59405517578125 17.251142501831055 100663 
301 49.79390335083008 17.44273567199707 3098 
302 49.5587043762207 17.137298583984375 2595 
303 49.472145080566406 17.111797332763672 43651 
304 49.590518951416016 16.889427185058594 2277 
305 49.45537567138672 17.450862884521484 42871 
306 49.527313232421875 17.586103439331055 7323 
307 49.352054595947266 17.30216407775879 6078 
308 49.54817581176758 17.7347412109375 17125 
309 49.965553283691406 16.970565795898438 29490 
310 49.882869720458984 16.872182846069336 14043 
311 49.776947021484375 16.919618606567383 8513 
312 49.74494171142578 16.92813491821289 2739 
313 50.07841873168945 16.934717178344727 3347 
314 49.55374526977539 13.069693565368652 3338 
315 49.51082992553711 12.802391052246094 1562 
316 49.3910026550293 13.039265632629395 4227 
317 49.52991485595703 12.943984031677246 4986 
318 49.59361267089844 13.101293563842773 5036 
319 49.44070816040039 12.92983341217041 10897 
320 49.591148376464844 12.717605590820312 1392 
321 49.13742446899414 13.235028266906738 1630 
322 49.23139190673828 13.520407676696777 11146 
323 49.3034782409668 13.248337745666504 836 
324 49.28092956542969 13.618894577026367 497 
325 49.29386901855469 13.143532752990723 4930 
326 49.47954559326172 13.40491771697998 1153 
327 49.395118713378906 13.293595314025879 22288 
328 49.34526443481445 13.217581748962402 2227 
329 49.32102966308594 13.700360298156738 5344 
330 49.170310974121094 13.454812049865723 1000 
331 49.69784927368164 13.473556518554688 3660 
332 49.63908767700195 13.164735794067383 3613 
333 49.61446762084961 13.604313850402832 2760 
334 49.572608947753906 13.329569816589355 7113 
335 49.46273422241211 13.740580558776855 1282 
336 49.65544128417969 13.290838241577148 6175 
337 49.58218002319336 13.540353775024414 4170 
338 49.94007110595703 13.00417709350586 463 
339 49.8417854309082 13.229175567626953 1454 
340 49.81611251831055 13.394988059997559 4977 
341 49.933502197265625 13.38956069946289 2671 
342 49.71315002441406 13.207489013671875 7002 
343 49.991737365722656 13.232245445251465 1125 
344 49.98214340209961 13.486733436584473 3497 
345 49.993892669677734 13.541065216064453 1432 
346 49.893131256103516 13.38294792175293 3075 
347 49.8592414855957 13.771146774291992 2487 
348 49.788997650146484 13.73465347290039 1565 
349 49.74296188354492 13.594524383544922 14074 
350 49.85712432861328 13.606274604797363 1798 
351 49.68792724609375 13.65805721282959 2234 
352 49.70991897583008 13.654101371765137 2850 
353 49.816253662109375 12.883825302124023 1161 
354 49.7955436706543 12.632986068725586 12156 
355 49.75301742553711 13.004913330078125 7410 
356 49.674564361572266 12.676323890686035 1582 
357 49.8683967590332 12.738207817077637 5410 
358 49.7153434753418 12.980003356933594 1587 
359 49.71135711669922 12.775318145751953 4304 
360 49.6403923034668 14.638030052185059 4638 
361 49.70659255981445 14.898751258850098 11594 
362 49.83347702026367 14.589954376220703 5681 
363 49.71168518066406 15.013529777526855 1345 
364 49.87175750732422 14.896712303161621 3568 
365 49.87678146362305 14.677024841308594 2108 
366 49.75353240966797 14.533415794372559 2622 
367 49.73213195800781 14.667401313781738 4370 
368 49.781890869140625 14.686912536621094 16522 
369 49.91195297241211 13.977986335754395 4162 
370 49.83632278442383 13.902867317199707 6866 
371 49.82525634765625 14.045604705810547 1250 
372 49.964027404785156 14.07339096069336 19439 
373 50.28193283081055 14.236162185668945 3031 
374 50.084991455078125 14.131861686706543 4711 
375 50.14812469482422 13.962911605834961 5468 
376 50.188438415527344 14.040365219116211 1965 
377 50.23069381713867 14.0868501663208 15613 
378 50.168190002441406 14.054580688476562 3255 
379 50.147850036621094 14.102538108825684 69337 
380 50.155826568603516 14.188817024230957 3407 
381 50.07405471801758 14.860611915588379 6992 
382 49.95497131347656 15.030203819274902 1947 
383 50.04189682006836 15.358083724975586 2042 
384 50.08985137939453 15.029194831848145 4751 
385 50.003055572509766 14.977030754089355 1909 
386 50.02888870239258 15.201157569885254 31355 
387 49.91091537475586 15.39132022857666 10397 
388 49.88075637817383 15.064492225646973 3118 
389 49.94865798950195 15.268112182617188 20536 
390 50.43819046020508 14.632606506347656 1430 
391 50.35207748413086 14.474827766418457 19351 
392 50.242122650146484 14.311888694763184 18100 
393 50.226531982421875 14.585519790649414 4189 
394 50.52733612060547 14.97186279296875 7011 
395 50.411617279052734 14.903130531311035 42815 
396 50.43898391723633 14.930509567260742 3620 
397 50.50148010253906 14.804126739501953 4416 
398 50.29176712036133 14.826001167297363 5914 
399 50.48011779785156 14.938830375671387 3517 
400 50.14300537109375 15.119145393371582 14142 
401 50.18633270263672 15.041730880737305 13965 
402 50.22595977783203 14.888631820678711 3981 
403 50.201698303222656 14.832756996154785 6581 
404 49.991943359375 14.654236793518066 9655 
405 50.16078186035156 14.750001907348633 12273 
406 50.074012756347656 14.73051929473877 6884 
407 50.2334098815918 14.410780906677246 6163 
408 49.99189758300781 14.855755805969238 3087 
409 50.1756706237793 14.411705017089844 3608 
410 50.19124221801758 14.664978981018066 15227 
411 49.91433334350586 14.236117362976074 2956 
412 50.033775329589844 14.231240272521973 3075 
413 50.160831451416016 14.382414817810059 8645 
414 49.86641311645508 14.26094913482666 4082 
415 50.19888687133789 14.362408638000488 3302 
416 49.89529800415039 14.4933500289917 2370 
417 50.08151626586914 14.258574485778809 4458 
418 49.658226013183594 14.425493240356445 7147 
419 49.572608947753906 14.53269100189209 2837 
420 49.602176666259766 13.863958358764648 4381 
421 49.69014358520508 14.010366439819336 30423 
422 49.78714370727539 14.290778160095215 2011 
423 49.60460662841797 14.277419090270996 1101 
424 49.781375885009766 14.17043685913086 7794 
425 49.55735397338867 13.950848579406738 3539 
426 50.103965759277344 13.733338356018066 16695 
427 50.15321731567383 13.90042781829834 5054 
428 49.93203353881836 17.27145767211914 8064 
429 50.163116455078125 17.57503890991211 2700 
430 50.08989334106445 17.704084396362305 25211 
431 49.91167068481445 17.37107276916504 3517 
432 49.98851013183594 17.465290069580078 17453 
433 49.73178482055664 18.290369033813477 3506 
434 49.57674026489258 18.764575958251953 5934 
435 49.59307098388672 18.359630584716797 8781 
436 49.68563461303711 18.34834098815918 55557 
437 49.700374603271484 18.22160530090332 3587 
438 49.746402740478516 18.626096725463867 22347 
439 49.866329193115234 18.376392364501953 6769 
440 49.83106994628906 18.389833450317383 6811 
441 49.845943450927734 18.430927276611328 34856 
442 49.854270935058594 18.541656494140625 52128 
443 49.780113220214844 18.436845779418945 71200 
444 49.904151916503906 18.35742950439453 18914 
445 49.59123229980469 18.11703872680664 3408 
446 49.64011001586914 18.14380645751953 8142 
447 49.6622200012207 17.83030128479004 5720 
448 49.594879150390625 18.010257720947266 20644 
449 49.59891128540039 18.145214080810547 21160 
450 49.712646484375 17.903154373168945 3982 
451 49.547420501708984 18.211706161499023 10850 
452 49.75676727294922 18.0162296295166 5857 
453 49.775814056396484 17.751787185668945 5391 
454 49.938899993896484 17.90241813659668 56450 
455 49.932132720947266 18.004426956176758 5124 
456 49.87089920043945 17.87547492980957 2672 
457 49.89675521850586 18.187042236328125 13988 
458 49.92101287841797 18.10835075378418 3675 
459 49.79497528076172 17.62891960144043 2778 
460 49.79317092895508 18.375629425048828 5406 
461 49.769752502441406 18.310203552246094 5407 
462 49.83491516113281 18.28200912475586 287968 
463 49.7884407043457 18.125410079956055 3131 
464 49.612640380859375 16.679424285888672 3837 
465 49.40914535522461 16.62702178955078 2396 
466 49.54671096801758 16.573884963989258 4359 
467 49.50645065307617 16.51721954345703 1982 
468 49.487796783447266 16.660160064697266 10679 
469 49.300899505615234 16.654481887817383 4970 
470 49.363651275634766 16.64423942565918 17920 
471 49.19224548339844 16.611337661743164 381346 
472 49.03797912597656 16.617164611816406 3796 
473 49.16889572143555 16.72726821899414 7486 
474 49.104347229003906 16.757368087768555 3302 
475 49.155242919921875 16.349512100219727 3786 
476 49.27564239501953 16.437009811401367 3198 
477 49.348838806152344 16.424489974975586 9214 
478 49.182586669921875 16.38782501220703 6144 
479 49.08906173706055 16.60305404663086 3833 
480 48.981483459472656 16.524572372436523 4961 
481 49.12361526489258 16.336483001708984 4701 
482 49.12887954711914 16.613706588745117 5246 
483 49.29878616333008 16.531396865844727 10981 
484 49.10158920288086 16.377605438232422 9697 
485 49.07011032104492 16.464920043945312 2441 
486 48.9044075012207 16.816457748413086 3117 
487 48.849388122558594 16.892051696777344 3914 
488 48.740989685058594 16.755603790283203 3538 
489 48.8369255065918 16.49344825744629 1145 
490 48.80685806274414 16.638391494750977 7387 
491 48.72443389892578 16.966947555541992 3738 
492 48.99501037597656 16.859512329101562 2447 
493 48.93998336791992 16.736974716186523 5881 
494 48.7593994140625 16.88131332397461 19502 
495 49.06728744506836 17.027511596679688 2742 
496 48.97539138793945 17.2106990814209 4531 
497 48.930965423583984 17.350500106811523 2190 
498 48.954078674316406 17.3790340423584 10410 
499 48.88274383544922 17.520288467407227 3228 
500 48.901893615722656 17.314434051513672 5983 
501 48.91972732543945 17.16573143005371 4048 
502 48.90435791015625 17.02937889099121 3669 
503 49.01044464111328 17.122486114501953 11774 
504 48.91750717163086 17.095529556274414 6661 
505 48.9736328125 17.26681137084961 4200 
506 49.2778205871582 16.99944496154785 13758 
507 49.1535758972168 16.876359939575195 5881 
508 49.2015495300293 16.882102966308594 3673 
509 49.14922332763672 17.001863479614258 4453 
510 48.85543441772461 16.048946380615234 33719 
511 49.04927062988281 16.311527252197266 5758 
512 48.94731140136719 16.313451766967773 2930 
513 48.82990264892578 16.402240753173828 3314 
514 50.087467193603516 14.421253204345703 1324277 
515 49.06809997558594 17.46639060974121 21737 
516 49.713748931884766 18.061084747314453 3091 
517 50.87813186645508 15.181896209716797 2751 
518 50.259849548339844 14.517508506774902 15865 
519 50.40611267089844 14.044564247131348 3506 
520 50.4078369140625 14.446745872497559 1073 
521 49.319297790527344 15.329187393188477 1837 
522 48.85639190673828 17.123464584350586 27361 
523 50.587303161621094 15.156746864318848 14174 
